DATA_LEVEL,PUBLIC_OR_INDEPENDENT,DISTRICT_NUMBER,DISTRICT_NAME,SCHOOL_NUMBER,SCHOOL_NAME,SCHOOL_YEAR,MEASURE_NAME,MEASURE_VALUE
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288006,Hazelton Secondary,2009/2010,FIRST TIME GRADE 12 GRAD,70
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288006,Hazelton Secondary,2010/2011,FIRST TIME GRADE 12 GRAD,79
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288006,Hazelton Secondary,2011/2012,FIRST TIME GRADE 12 GRAD,76
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288024,Caledonia Secondary,1996/1997,FIRST TIME GRADE 12 GRAD,63
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288024,Caledonia Secondary,1997/1998,FIRST TIME GRADE 12 GRAD,69
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288024,Caledonia Secondary,1998/1999,FIRST TIME GRADE 12 GRAD,62
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288024,Caledonia Secondary,1999/2000,FIRST TIME GRADE 12 GRAD,58
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288024,Caledonia Secondary,2000/2001,FIRST TIME GRADE 12 GRAD,63
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288024,Caledonia Secondary,2001/2002,FIRST TIME GRADE 12 GRAD,64
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288024,Caledonia Secondary,2002/2003,FIRST TIME GRADE 12 GRAD,71
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288024,Caledonia Secondary,2003/2004,FIRST TIME GRADE 12 GRAD,73
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288024,Caledonia Secondary,2004/2005,FIRST TIME GRADE 12 GRAD,70
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288024,Caledonia Secondary,2005/2006,FIRST TIME GRADE 12 GRAD,85
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288024,Caledonia Secondary,2006/2007,FIRST TIME GRADE 12 GRAD,79
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288024,Caledonia Secondary,2007/2008,FIRST TIME GRADE 12 GRAD,76
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288024,Caledonia Secondary,2008/2009,FIRST TIME GRADE 12 GRAD,73
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288024,Caledonia Secondary,2009/2010,FIRST TIME GRADE 12 GRAD,78
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288024,Caledonia Secondary,2010/2011,FIRST TIME GRADE 12 GRAD,65
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288024,Caledonia Secondary,2011/2012,FIRST TIME GRADE 12 GRAD,74
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288025,Parkside Secondary,2003/2004,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288025,Parkside Secondary,2004/2005,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288025,Parkside Secondary,2005/2006,FIRST TIME GRADE 12 GRAD,33
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288025,Parkside Secondary,2006/2007,FIRST TIME GRADE 12 GRAD,33
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288025,Parkside Secondary,2007/2008,FIRST TIME GRADE 12 GRAD,42
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288025,Parkside Secondary,2008/2009,FIRST TIME GRADE 12 GRAD,37
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288025,Parkside Secondary,2009/2010,FIRST TIME GRADE 12 GRAD,26
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288025,Parkside Secondary,2010/2011,FIRST TIME GRADE 12 GRAD,31
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288025,Parkside Secondary,2011/2012,FIRST TIME GRADE 12 GRAD,37
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288028,Bear Valley School,2002/2003,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288028,Bear Valley School,2003/2004,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288028,Bear Valley School,2004/2005,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288028,Bear Valley School,2005/2006,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288028,Bear Valley School,2006/2007,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288028,Bear Valley School,2007/2008,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288028,Bear Valley School,2008/2009,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288028,Bear Valley School,2009/2010,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288028,Bear Valley School,2010/2011,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8288028,Bear Valley School,2011/2012,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,08288028-20020929,Stewart Secondary,1996/1997,FIRST TIME GRADE 12 GRAD,70
SCHOOL LEVEL,BC Public School,82,Coast Mountains,08288028-20020929,Stewart Secondary,1997/1998,FIRST TIME GRADE 12 GRAD,71
SCHOOL LEVEL,BC Public School,82,Coast Mountains,08288028-20020929,Stewart Secondary,1998/1999,FIRST TIME GRADE 12 GRAD,70
SCHOOL LEVEL,BC Public School,82,Coast Mountains,08288028-20020929,Stewart Secondary,1999/2000,FIRST TIME GRADE 12 GRAD,75
SCHOOL LEVEL,BC Public School,82,Coast Mountains,08288028-20020929,Stewart Secondary,2000/2001,FIRST TIME GRADE 12 GRAD,64
SCHOOL LEVEL,BC Public School,82,Coast Mountains,08288028-20020929,Stewart Secondary,2001/2002,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,08288030-20020929,Kitwanga Elem-Jr Sec,1998/1999,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,08288030-20020929,Kitwanga Elem-Jr Sec,1999/2000,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,08288030-20020929,Kitwanga Elem-Jr Sec,2000/2001,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,08288030-20020929,Kitwanga Elem-Jr Sec,2001/2002,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8298009,North Coast Distance Education,2000/2001,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8298009,North Coast Distance Education,2002/2003,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8298009,North Coast Distance Education,2003/2004,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8298009,North Coast Distance Education,2004/2005,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8298009,North Coast Distance Education,2005/2006,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8298009,North Coast Distance Education,2006/2007,FIRST TIME GRADE 12 GRAD,19
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8298009,North Coast Distance Education,2007/2008,FIRST TIME GRADE 12 GRAD,26
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8298009,North Coast Distance Education,2008/2009,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8298009,North Coast Distance Education,2009/2010,FIRST TIME GRADE 12 GRAD,6
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8298009,North Coast Distance Education,2010/2011,FIRST TIME GRADE 12 GRAD,4
SCHOOL LEVEL,BC Public School,82,Coast Mountains,8298009,North Coast Distance Education,2011/2012,FIRST TIME GRADE 12 GRAD,50
SCHOOL LEVEL,BC Public School,82,Coast Mountains,10188000,North Coast Distance Ed.,1996/1997,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,82,Coast Mountains,10188000,North Coast Distance Ed.,1997/1998,FIRST TIME GRADE 12 GRAD,11
SCHOOL LEVEL,BC Public School,82,Coast Mountains,10188000,North Coast Distance Ed.,1998/1999,FIRST TIME GRADE 12 GRAD,11
SCHOOL LEVEL,BC Public School,82,Coast Mountains,10188000,North Coast Distance Ed.,1999/2000,FIRST TIME GRADE 12 GRAD,10
SCHOOL LEVEL,BC Public School,82,Coast Mountains,10188000,North Coast Distance Ed.,2000/2001,FIRST TIME GRADE 12 GRAD,16
SCHOOL LEVEL,BC Public School,82,Coast Mountains,10188000,North Coast Distance Ed.,2001/2002,FIRST TIME GRADE 12 GRAD,5
SCHOOL LEVEL,BC Public School,82,Coast Mountains,10188000,North Coast Distance Ed.,2002/2003,FIRST TIME GRADE 12 GRAD,13
SCHOOL LEVEL,BC Public School,82,Coast Mountains,10188000,North Coast Distance Ed.,2003/2004,FIRST TIME GRADE 12 GRAD,13
SCHOOL LEVEL,BC Public School,82,Coast Mountains,10188000,North Coast Distance Ed.,2004/2005,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,82,Coast Mountains,10188000,North Coast Distance Ed.,2005/2006,FIRST TIME GRADE 12 GRAD,10
SCHOOL LEVEL,BC Public School,82,Coast Mountains,10188000,North Coast Distance Ed.,2007/2008,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8321004,Pleasant Valley Secondary,1996/1997,FIRST TIME GRADE 12 GRAD,85
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8321004,Pleasant Valley Secondary,1997/1998,FIRST TIME GRADE 12 GRAD,84
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8321004,Pleasant Valley Secondary,1998/1999,FIRST TIME GRADE 12 GRAD,99
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8321004,Pleasant Valley Secondary,1999/2000,FIRST TIME GRADE 12 GRAD,82
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8321004,Pleasant Valley Secondary,2000/2001,FIRST TIME GRADE 12 GRAD,89
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8321004,Pleasant Valley Secondary,2001/2002,FIRST TIME GRADE 12 GRAD,89
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8321004,Pleasant Valley Secondary,2002/2003,FIRST TIME GRADE 12 GRAD,89
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8321004,Pleasant Valley Secondary,2003/2004,FIRST TIME GRADE 12 GRAD,82
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8321004,Pleasant Valley Secondary,2004/2005,FIRST TIME GRADE 12 GRAD,93
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8321004,Pleasant Valley Secondary,2005/2006,FIRST TIME GRADE 12 GRAD,87
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8321004,Pleasant Valley Secondary,2006/2007,FIRST TIME GRADE 12 GRAD,86
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8321004,Pleasant Valley Secondary,2007/2008,FIRST TIME GRADE 12 GRAD,76
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8321004,Pleasant Valley Secondary,2008/2009,FIRST TIME GRADE 12 GRAD,87
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8321004,Pleasant Valley Secondary,2009/2010,FIRST TIME GRADE 12 GRAD,87
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8321004,Pleasant Valley Secondary,2010/2011,FIRST TIME GRADE 12 GRAD,85
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8321004,Pleasant Valley Secondary,2011/2012,FIRST TIME GRADE 12 GRAD,87
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383000,SD 83 Continuing Education,1996/1997,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383000,SD 83 Continuing Education,1997/1998,FIRST TIME GRADE 12 GRAD,28
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383000,SD 83 Continuing Education,1998/1999,FIRST TIME GRADE 12 GRAD,7
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383000,SD 83 Continuing Education,1999/2000,FIRST TIME GRADE 12 GRAD,19
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383000,SD 83 Continuing Education,2000/2001,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383000,SD 83 Continuing Education,2001/2002,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383000,SD 83 Continuing Education,2002/2003,FIRST TIME GRADE 12 GRAD,3
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383000,SD 83 Continuing Education,2003/2004,FIRST TIME GRADE 12 GRAD,6
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383000,SD 83 Continuing Education,2004/2005,FIRST TIME GRADE 12 GRAD,9
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383000,SD 83 Continuing Education,2005/2006,FIRST TIME GRADE 12 GRAD,7
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383000,SD 83 Continuing Education,2006/2007,FIRST TIME GRADE 12 GRAD,10
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383000,SD 83 Continuing Education,2007/2008,FIRST TIME GRADE 12 GRAD,10
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383035,Salmon Arm Secondary,1996/1997,FIRST TIME GRADE 12 GRAD,82
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383035,Salmon Arm Secondary,1997/1998,FIRST TIME GRADE 12 GRAD,76
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383035,Salmon Arm Secondary,1998/1999,FIRST TIME GRADE 12 GRAD,79
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383035,Salmon Arm Secondary,1999/2000,FIRST TIME GRADE 12 GRAD,84
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383035,Salmon Arm Secondary,2000/2001,FIRST TIME GRADE 12 GRAD,82
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383035,Salmon Arm Secondary,2001/2002,FIRST TIME GRADE 12 GRAD,81
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383035,Salmon Arm Secondary,2002/2003,FIRST TIME GRADE 12 GRAD,88
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383035,Salmon Arm Secondary,2003/2004,FIRST TIME GRADE 12 GRAD,88
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383035,Salmon Arm Secondary,2004/2005,FIRST TIME GRADE 12 GRAD,86
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383035,Salmon Arm Secondary,2005/2006,FIRST TIME GRADE 12 GRAD,83
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383035,Salmon Arm Secondary,2006/2007,FIRST TIME GRADE 12 GRAD,84
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383035,Salmon Arm Secondary,2007/2008,FIRST TIME GRADE 12 GRAD,86
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383035,Salmon Arm Secondary,2008/2009,FIRST TIME GRADE 12 GRAD,88
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383035,Salmon Arm Secondary,2009/2010,FIRST TIME GRADE 12 GRAD,83
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383035,Salmon Arm Secondary,2010/2011,FIRST TIME GRADE 12 GRAD,86
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8383035,Salmon Arm Secondary,2011/2012,FIRST TIME GRADE 12 GRAD,92
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389002,A L Fortune Secondary,1996/1997,FIRST TIME GRADE 12 GRAD,87
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389002,A L Fortune Secondary,1997/1998,FIRST TIME GRADE 12 GRAD,87
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389002,A L Fortune Secondary,1998/1999,FIRST TIME GRADE 12 GRAD,87
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389002,A L Fortune Secondary,1999/2000,FIRST TIME GRADE 12 GRAD,94
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389002,A L Fortune Secondary,2000/2001,FIRST TIME GRADE 12 GRAD,84
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389002,A L Fortune Secondary,2001/2002,FIRST TIME GRADE 12 GRAD,82
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389002,A L Fortune Secondary,2002/2003,FIRST TIME GRADE 12 GRAD,89
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389002,A L Fortune Secondary,2003/2004,FIRST TIME GRADE 12 GRAD,80
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389002,A L Fortune Secondary,2004/2005,FIRST TIME GRADE 12 GRAD,88
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389002,A L Fortune Secondary,2005/2006,FIRST TIME GRADE 12 GRAD,86
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389002,A L Fortune Secondary,2006/2007,FIRST TIME GRADE 12 GRAD,85
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389002,A L Fortune Secondary,2007/2008,FIRST TIME GRADE 12 GRAD,84
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389002,A L Fortune Secondary,2008/2009,FIRST TIME GRADE 12 GRAD,83
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389002,A L Fortune Secondary,2009/2010,FIRST TIME GRADE 12 GRAD,89
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389002,A L Fortune Secondary,2010/2011,FIRST TIME GRADE 12 GRAD,92
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389002,A L Fortune Secondary,2011/2012,FIRST TIME GRADE 12 GRAD,82
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389010,Eagle River Secondary,1996/1997,FIRST TIME GRADE 12 GRAD,80
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389010,Eagle River Secondary,1997/1998,FIRST TIME GRADE 12 GRAD,81
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389010,Eagle River Secondary,1998/1999,FIRST TIME GRADE 12 GRAD,80
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389010,Eagle River Secondary,1999/2000,FIRST TIME GRADE 12 GRAD,72
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389010,Eagle River Secondary,2000/2001,FIRST TIME GRADE 12 GRAD,78
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389010,Eagle River Secondary,2001/2002,FIRST TIME GRADE 12 GRAD,72
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389010,Eagle River Secondary,2002/2003,FIRST TIME GRADE 12 GRAD,83
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389010,Eagle River Secondary,2003/2004,FIRST TIME GRADE 12 GRAD,76
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389010,Eagle River Secondary,2004/2005,FIRST TIME GRADE 12 GRAD,80
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389010,Eagle River Secondary,2005/2006,FIRST TIME GRADE 12 GRAD,81
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389010,Eagle River Secondary,2006/2007,FIRST TIME GRADE 12 GRAD,65
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389010,Eagle River Secondary,2007/2008,FIRST TIME GRADE 12 GRAD,55
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389010,Eagle River Secondary,2008/2009,FIRST TIME GRADE 12 GRAD,57
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389010,Eagle River Secondary,2009/2010,FIRST TIME GRADE 12 GRAD,68
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389010,Eagle River Secondary,2010/2011,FIRST TIME GRADE 12 GRAD,67
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8389010,Eagle River Secondary,2011/2012,FIRST TIME GRADE 12 GRAD,72
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399072,Salmon Arm Storefront,1998/1999,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399072,Salmon Arm Storefront,1999/2000,FIRST TIME GRADE 12 GRAD,5
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399072,Salmon Arm Storefront,2000/2001,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399072,Salmon Arm Storefront,2001/2002,FIRST TIME GRADE 12 GRAD,1
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399072,Salmon Arm Storefront,2002/2003,FIRST TIME GRADE 12 GRAD,6
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399072,Salmon Arm Storefront,2003/2004,FIRST TIME GRADE 12 GRAD,9
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399072,Salmon Arm Storefront,2004/2005,FIRST TIME GRADE 12 GRAD,14
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399072,Salmon Arm Storefront,2005/2006,FIRST TIME GRADE 12 GRAD,6
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399072,Salmon Arm Storefront,2006/2007,FIRST TIME GRADE 12 GRAD,8
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399072,Salmon Arm Storefront,2007/2008,FIRST TIME GRADE 12 GRAD,3
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399072,Salmon Arm Storefront,2008/2009,FIRST TIME GRADE 12 GRAD,13
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399072,Salmon Arm Storefront,2009/2010,FIRST TIME GRADE 12 GRAD,13
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399072,Salmon Arm Storefront,2010/2011,FIRST TIME GRADE 12 GRAD,11
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399072,Salmon Arm Storefront,2011/2012,FIRST TIME GRADE 12 GRAD,12
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399128,Sicamous Storefront,2002/2003,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399128,Sicamous Storefront,2003/2004,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399128,Sicamous Storefront,2004/2005,FIRST TIME GRADE 12 GRAD,6
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399128,Sicamous Storefront,2005/2006,FIRST TIME GRADE 12 GRAD,4
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399128,Sicamous Storefront,2006/2007,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399128,Sicamous Storefront,2007/2008,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399128,Sicamous Storefront,2008/2009,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399128,Sicamous Storefront,2009/2010,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399128,Sicamous Storefront,2010/2011,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399128,Sicamous Storefront,2011/2012,FIRST TIME GRADE 12 GRAD,9
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399129,Enderby Storefront,2002/2003,FIRST TIME GRADE 12 GRAD,4
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399129,Enderby Storefront,2003/2004,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399129,Enderby Storefront,2004/2005,FIRST TIME GRADE 12 GRAD,2
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399129,Enderby Storefront,2005/2006,FIRST TIME GRADE 12 GRAD,8
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399129,Enderby Storefront,2006/2007,FIRST TIME GRADE 12 GRAD,8
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399129,Enderby Storefront,2007/2008,FIRST TIME GRADE 12 GRAD,0
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399129,Enderby Storefront,2008/2009,FIRST TIME GRADE 12 GRAD,12
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399129,Enderby Storefront,2009/2010,FIRST TIME GRADE 12 GRAD,19
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399129,Enderby Storefront,2010/2011,FIRST TIME GRADE 12 GRAD,6
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399129,Enderby Storefront,2011/2012,FIRST TIME GRADE 12 GRAD,16
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399132,Educational Outreach Program,2002/2003,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399132,Educational Outreach Program,2003/2004,FIRST TIME GRADE 12 GRAD,Msk
SCHOOL LEVEL,BC Public School,83,North Okanagan-Shuswap,8399132,Educational Outreach Program,2004/2005,FIRST TIME GRADE 12 GRAD,Msk
